entity_type,name,surname,full_count,surname_count,index_used,error
historical_figure,Wenzel Hocke,Hocke,0,37236,v4_olmo-mix-1124_llama,
historical_figure,Therese Krones,Krones,171,24590,v4_olmo-mix-1124_llama,
historical_figure,Christian Friederich Ruppe,Ruppe,0,27382,v4_olmo-mix-1124_llama,
historical_figure,Ludwig Hünersdorf,Hünersdorf,43,76,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Wilhelm von Reden,Reden,94,177686,v4_olmo-mix-1124_llama,
historical_figure,Johann Nepomuk Hubert von Schwerz,Schwerz,1,4353,v4_olmo-mix-1124_llama,
historical_figure,Christian Keferstein,Keferstein,89,7778,v4_olmo-mix-1124_llama,
historical_figure,Johann La Roche,Roche,0,3848939,v4_olmo-mix-1124_llama,
historical_figure,Michael von Puchberg,Puchberg,138,4227,v4_olmo-mix-1124_llama,
historical_figure,Franz Dinnendahl,Dinnendahl,19,386,v4_olmo-mix-1124_llama,
historical_figure,Joseph von Henikstein,Henikstein,6,188,v4_olmo-mix-1124_llama,
historical_figure,Ignatz Jacob Heger,Heger,0,186103,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm August Lampadius,Lampadius,139,3801,v4_olmo-mix-1124_llama,
historical_figure,Johann Gottfried Flügel,Flügel,34,49407,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Wilhelm von Thulemeyer,Thulemeyer,84,460,v4_olmo-mix-1124_llama,
historical_figure,Johann Wilhelm Krause,Krause,205,1597560,v4_olmo-mix-1124_llama,
historical_figure,Anton Joseph Leeb,Leeb,8,236749,v4_olmo-mix-1124_llama,
historical_figure,Johann Smidt,Smidt,641,74143,v4_olmo-mix-1124_llama,
historical_figure,Ignaz Feigerle,Feigerle,1,394,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Wilhelm Ziegler,Ziegler,1,1415426,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Theodor von Merckel,Merckel,3,24982,v4_olmo-mix-1124_llama,
historical_figure,Michael Umlauf,Umlauf,1160,26855,v4_olmo-mix-1124_llama,
historical_figure,Georg Lankensperger,Lankensperger,312,755,v4_olmo-mix-1124_llama,
historical_figure,Franz Xaver Stöber,Stöber,242,15813,v4_olmo-mix-1124_llama,
historical_figure,Victor von Prendel,Prendel,0,1376,v4_olmo-mix-1124_llama,
historical_figure,Christian Karl Reisig,Reisig,80,22913,v4_olmo-mix-1124_llama,
historical_figure,Karl Heinrich Ludwig von Borstell,Borstell,3,775,v4_olmo-mix-1124_llama,
historical_figure,Anton von Störck,Störck,152,820,v4_olmo-mix-1124_llama,
historical_figure,August Wilhelm Graf von Kanitz,Kanitz,1,18422,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm Gottlieb Tennemann,Tennemann,314,3818,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Friesen,Friesen,172,421300,v4_olmo-mix-1124_llama,
historical_figure,Johann Gottfried Langermann,Langermann,20,10045,v4_olmo-mix-1124_llama,
historical_figure,Sigismund von Reitzenstein,Reitzenstein,139,12260,v4_olmo-mix-1124_llama,
historical_figure,Henriette Paalzow,Paalzow,8,1022,v4_olmo-mix-1124_llama,
historical_figure,Henriette Vogel,Vogel,1322,2650359,v4_olmo-mix-1124_llama,
historical_figure,Georg Arnold Heise,Heise,28,494585,v4_olmo-mix-1124_llama,
historical_figure,Friedrich August Grotefend,Grotefend,39,10786,v4_olmo-mix-1124_llama,
historical_figure,Gottlob Christian Storr,Storr,128,196176,v4_olmo-mix-1124_llama,
historical_figure,Franz Passow,Passow,792,26501,v4_olmo-mix-1124_llama,
historical_figure,Karl Adams,Adams,566,30331347,v4_olmo-mix-1124_llama,
historical_figure,Benjamin Heyne,Heyne,737,91099,v4_olmo-mix-1124_llama,
historical_figure,Johann Günther Friedrich Cannabich,Cannabich,12,18695,v4_olmo-mix-1124_llama,
historical_figure,Johann Horkel,Horkel,67,1150,v4_olmo-mix-1124_llama,
historical_figure,Ernst Elias Niebergall,Niebergall,6,9573,v4_olmo-mix-1124_llama,
historical_figure,Jean Lobstein,Lobstein,470,25013,v4_olmo-mix-1124_llama,
historical_figure,Karl Ludwig von Phull,Phull,333,15245,v4_olmo-mix-1124_llama,
historical_figure,Ernst Platner,Platner,671,34911,v4_olmo-mix-1124_llama,
historical_figure,Percy Bysshe Shelley,Shelley,234931,6543475,v4_olmo-mix-1124_llama,
historical_figure,Jurij Vega,Vega,2156,4697166,v4_olmo-mix-1124_llama,
historical_figure,Louis Philippe de Bombelles,Bombelles,16,3662,v4_olmo-mix-1124_llama,
historical_figure,Bruno Franz Leopold Liebermann,Liebermann,5,145792,v4_olmo-mix-1124_llama,
historical_figure,Augusta Louise zu Stolberg-Stolberg,Stolberg-Stolberg,10,1205,v4_olmo-mix-1124_llama,
historical_figure,Franziska Stading,Stading,34,2698,v4_olmo-mix-1124_llama,
historical_figure,Adam Elias von Siebold,Siebold,16,119158,v4_olmo-mix-1124_llama,
historical_figure,Johann Friedrich Ferdinand Fleck,Fleck,0,941809,v4_olmo-mix-1124_llama,
historical_figure,Ernst Theodor Echtermeyer,Echtermeyer,7,2031,v4_olmo-mix-1124_llama,
historical_figure,Karl von Weishaupt,Weishaupt,3,312637,v4_olmo-mix-1124_llama,
historical_figure,Friederike Krüger,Krüger,156,190794,v4_olmo-mix-1124_llama,
historical_figure,Wolf Heidenheim,Heidenheim,3290,43313,v4_olmo-mix-1124_llama,
historical_figure,August Ahlborn,Ahlborn,5,35237,v4_olmo-mix-1124_llama,
historical_figure,Andreas Gottschalk,Gottschalk,261,260359,v4_olmo-mix-1124_llama,
historical_figure,Carl Haller von Hallerstein,Hallerstein,101,2462,v4_olmo-mix-1124_llama,
historical_figure,August Emil Braun,Braun,88,5874436,v4_olmo-mix-1124_llama,
historical_figure,Rosa Maria Assing,Assing,60,22290,v4_olmo-mix-1124_llama,
historical_figure,Johann Wilhelm Bornemann,Bornemann,0,42194,v4_olmo-mix-1124_llama,
historical_figure,Ernst Karl Friedrich Wunderlich,Wunderlich,7,166351,v4_olmo-mix-1124_llama,
historical_figure,Johann Nikolaus Friedrich Brauer,Brauer,0,445548,v4_olmo-mix-1124_llama,
historical_figure,Christian Minkus,Minkus,2,45712,v4_olmo-mix-1124_llama,
historical_figure,Moses Hirschel,Hirschel,150,24691,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm Friedrich Gmelin,Gmelin,7,61733,v4_olmo-mix-1124_llama,
historical_figure,August Carl Bock,Bock,0,1932536,v4_olmo-mix-1124_llama,
historical_figure,Bernhard Boll,Boll,32,1541098,v4_olmo-mix-1124_llama,
historical_figure,Johann Claudius von Lassaulx,Lassaulx,9,115,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Schmalz,Schmalz,1,89621,v4_olmo-mix-1124_llama,
historical_figure,Christian Gottfried Schütz,Schütz,214,161229,v4_olmo-mix-1124_llama,
historical_figure,Konrad Mannert,Mannert,162,4663,v4_olmo-mix-1124_llama,
historical_figure,Ernst Gottlieb Bengel,Bengel,5,67651,v4_olmo-mix-1124_llama,
historical_figure,Georg Ludolf Dissen,Dissen,59,19319,v4_olmo-mix-1124_llama,
historical_figure,Carl von Brühl,Brühl,97,120699,v4_olmo-mix-1124_llama,
historical_figure,Christian Friedrich Sintenis,Sintenis,9,2101,v4_olmo-mix-1124_llama,
historical_figure,Anton Ferdinand von Rothkirch und Panten,Panten,0,9171,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Eberhard Rambach,Rambach,1,23833,v4_olmo-mix-1124_llama,
historical_figure,Franz Ludwig Güssefeld,Güssefeld,29,287,v4_olmo-mix-1124_llama,
historical_figure,Karoline von Woltmann,Woltmann,11,13207,v4_olmo-mix-1124_llama,
historical_figure,Hans Ernst von Kottwitz,Kottwitz,56,51376,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Jacob Aldenrath,Aldenrath,21,92,v4_olmo-mix-1124_llama,
historical_figure,Georg Friedrich Kaulfuss,Kaulfuss,43,2147,v4_olmo-mix-1124_llama,
historical_figure,Ludwig Schorn,Schorn,83,59144,v4_olmo-mix-1124_llama,
historical_figure,Hermann Nonnen,Nonnen,14,26420,v4_olmo-mix-1124_llama,
historical_figure,Johann August Karl,Karl,3,24081671,v4_olmo-mix-1124_llama,
historical_figure,Henriette Hendel-Schütz,Hendel-Schütz,188,363,v4_olmo-mix-1124_llama,
historical_figure,Karl Seydelmann,Seydelmann,2,876,v4_olmo-mix-1124_llama,
historical_figure,Franz Anton Bagnato,Bagnato,27,23374,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Wagenfeld,Wagenfeld,32,6968,v4_olmo-mix-1124_llama,
historical_figure,Georg Hartog Gerson,Gerson,4,1059730,v4_olmo-mix-1124_llama,
historical_figure,Christoph Daniel Ebeling,Ebeling,119,226753,v4_olmo-mix-1124_llama,
historical_figure,Caroline Adelheid von Baudissin,Baudissin,0,5239,v4_olmo-mix-1124_llama,
historical_figure,Otto Heinrich von Loeben,Loeben,3,9163,v4_olmo-mix-1124_llama,
historical_figure,Lorenz Karsten,Karsten,20,485293,v4_olmo-mix-1124_llama,
historical_figure,Friederike Bethmann,Bethmann,0,90356,v4_olmo-mix-1124_llama,
historical_figure,Johann Heinrich Pestalozzi,Pestalozzi,8139,97760,v4_olmo-mix-1124_llama,
historical_figure,Johann Scheibler,Scheibler,294,15468,v4_olmo-mix-1124_llama,
historical_figure,Karl Ferdinand Schmid,Schmid,0,1371187,v4_olmo-mix-1124_llama,
historical_figure,Simon Rottmanner,Rottmanner,3,100,v4_olmo-mix-1124_llama,
historical_figure,Elise Reimarus,Reimarus,256,28548,v4_olmo-mix-1124_llama,
historical_figure,Christian Gottfried Daniel Stein,Stein,2,19445641,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Karl zu Wied-Neuwied,Wied-Neuwied,33,5729,v4_olmo-mix-1124_llama,
historical_figure,Joseph Ferdinand Maria of Salern,Salern,1,46425,v4_olmo-mix-1124_llama,
historical_figure,Johann Friedrich Schleusner,Schleusner,14,5542,v4_olmo-mix-1124_llama,
historical_figure,Christoph Friedrich Hellwag,Hellwag,15,509,v4_olmo-mix-1124_llama,
historical_figure,Peter Kinzing,Kinzing,107,714,v4_olmo-mix-1124_llama,
historical_figure,Marianne von der Leyen,Leyen,33,277391,v4_olmo-mix-1124_llama,
historical_figure,Johanna Sebus,Sebus,150,7537,v4_olmo-mix-1124_llama,
historical_figure,Christian August Fischer,Fischer,87,7678474,v4_olmo-mix-1124_llama,
historical_figure,Friedrich August von Zinzendorf,Zinzendorf,2,54038,v4_olmo-mix-1124_llama,
historical_figure,Johann Ernst Plamann,Plamann,189,4554,v4_olmo-mix-1124_llama,
historical_figure,Karl Heinrich Dzondi,Dzondi,2,252,v4_olmo-mix-1124_llama,
historical_figure,Sophie Charlotte Elisabeth Ursinus,Ursinus,110,82513,v4_olmo-mix-1124_llama,
historical_figure,Hans Moritz von Brühl,Brühl,152,120699,v4_olmo-mix-1124_llama,
historical_figure,Ludwig Hofacker,Hofacker,130,53284,v4_olmo-mix-1124_llama,
historical_figure,Johann Friedrich Wolff,Wolff,171,3354789,v4_olmo-mix-1124_llama,
historical_figure,Franz Moritz von Lacy,Lacy,493,1742026,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Hensel,Hensel,241,232818,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Gerhard Wahl,Wahl,19,2585941,v4_olmo-mix-1124_llama,
historical_figure,Carl Adolf Otth,Otth,24,7143,v4_olmo-mix-1124_llama,
historical_figure,"Pierre de Ruel, marquis de Beurnonville",Beurnonville,153,1476,v4_olmo-mix-1124_llama,
historical_figure,Daniel Albert Wyttenbach,Wyttenbach,22,13028,v4_olmo-mix-1124_llama,
historical_figure,Georges-Louis Le Sage,Sage,1574,10064430,v4_olmo-mix-1124_llama,
historical_figure,Frédéric-César de La Harpe,Harpe,604,126219,v4_olmo-mix-1124_llama,
historical_figure,Johann Heinrich Sulzer,Sulzer,17,140049,v4_olmo-mix-1124_llama,
historical_figure,Johannes le Francq van Berkhey,Berkhey,46,1016,v4_olmo-mix-1124_llama,
historical_figure,Johann Christian Claudius Devaranne,Devaranne,27,726,v4_olmo-mix-1124_llama,
historical_figure,François Étienne Delaroche,Delaroche,18,40639,v4_olmo-mix-1124_llama,
historical_figure,Salomé Gélieu,Gélieu,0,41,v4_olmo-mix-1124_llama,
historical_figure,Johann Jakob Hess,Hess,192,5543761,v4_olmo-mix-1124_llama,
historical_figure,Joseph Heinrich Aloysius Gügler,Gügler,1,57,v4_olmo-mix-1124_llama,
historical_figure,Daniel Berger,Berger,16114,6413117,v4_olmo-mix-1124_llama,
historical_figure,Isabelle de Charrière,Charrière,1690,33061,v4_olmo-mix-1124_llama,
historical_figure,Christian Gottfried Flittner,Flittner,1,2463,v4_olmo-mix-1124_llama,
historical_figure,Abraham-Louis Breguet,Breguet,14191,205120,v4_olmo-mix-1124_llama,
historical_figure,Marquis de Sade,Sade,293170,2169263,v4_olmo-mix-1124_llama,
historical_figure,Johann III Bernoulli,Bernoulli,189,1758698,v4_olmo-mix-1124_llama,
historical_figure,François Isaac de Rivaz,Rivaz,2886,27996,v4_olmo-mix-1124_llama,
historical_figure,Christian Gottlieb Selle,Selle,36,762111,v4_olmo-mix-1124_llama,
historical_figure,Ernst Ludwig Posselt,Posselt,4,21978,v4_olmo-mix-1124_llama,
historical_figure,Jean-Pierre Guillaume Catteau-Calleville,Catteau-Calleville,0,18,v4_olmo-mix-1124_llama,
historical_figure,Pius VII,VII,84176,12137951,v4_olmo-mix-1124_llama,
historical_figure,Hans Conrad Escher,Escher,359,4771445,v4_olmo-mix-1124_llama,
historical_figure,Johann Christoph Schwab,Schwab,65,2509970,v4_olmo-mix-1124_llama,
historical_figure,Lord Charles Bentinck,Bentinck,144,93112,v4_olmo-mix-1124_llama,
historical_figure,Giacomo Quarenghi,Quarenghi,2115,5082,v4_olmo-mix-1124_llama,
historical_figure,William Pitt the Younger,Younger,43304,5492730,v4_olmo-mix-1124_llama,
historical_figure,Henry Cavendish,Cavendish,67843,1695429,v4_olmo-mix-1124_llama,
historical_figure,Princess Charlotte of Wales,Wales,6352,28787696,v4_olmo-mix-1124_llama,
historical_figure,Zabdiel Sampson,Sampson,26,2396276,v4_olmo-mix-1124_llama,
historical_figure,Leven Powell,Powell,259,15061432,v4_olmo-mix-1124_llama,
historical_figure,Joachim Murat,Murat,30156,926115,v4_olmo-mix-1124_llama,
historical_figure,Pauline Bonaparte,Bonaparte,6548,2617677,v4_olmo-mix-1124_llama,
historical_figure,Alexander Suvorov,Suvorov,13285,175989,v4_olmo-mix-1124_llama,
historical_figure,Józef Poniatowski,Poniatowski,3135,74731,v4_olmo-mix-1124_llama,
historical_figure,John Bellingham,Bellingham,14521,1080705,v4_olmo-mix-1124_llama,
historical_figure,Johann Gottfried Herder,Herder,34918,610514,v4_olmo-mix-1124_llama,
historical_figure,Louis-Alexandre Berthier,Berthier,2167,165010,v4_olmo-mix-1124_llama,
historical_figure,Christian VII of Denmark,Denmark,4866,20903672,v4_olmo-mix-1124_llama,
historical_figure,"William Cavendish-Bentinck, 3rd Duke of Portland",Portland,429,21392075,v4_olmo-mix-1124_llama,
historical_figure,Maria Carolina of Austria,Austria,2005,21942091,v4_olmo-mix-1124_llama,
historical_figure,Charlotte of Mecklenburg-Strelitz,Mecklenburg-Strelitz,11014,39694,v4_olmo-mix-1124_llama,
historical_figure,Valentin Adamberger,Adamberger,142,727,v4_olmo-mix-1124_llama,
historical_figure,Philippe Louis de Noailles,Noailles,18,82657,v4_olmo-mix-1124_llama,
historical_figure,Li Rui,Rui,22274,1621081,v4_olmo-mix-1124_llama,
historical_figure,William Samuel Johnson,Johnson,5141,79719860,v4_olmo-mix-1124_llama,
historical_figure,Alexandre Rodrigues Ferreira,Ferreira,586,1391637,v4_olmo-mix-1124_llama,
historical_figure,Tadeusz Kościuszko,Kościuszko,12054,43568,v4_olmo-mix-1124_llama,
historical_figure,Martha Washington,Washington,152094,188327068,v4_olmo-mix-1124_llama,
historical_figure,Robert Fulton,Fulton,87752,2817648,v4_olmo-mix-1124_llama,
historical_figure,Johann Nepomuk Fuchs,Fuchs,305,2046554,v4_olmo-mix-1124_llama,
historical_figure,Mustafa IV,IV,4679,61039776,v4_olmo-mix-1124_llama,
historical_figure,Gaspard Monge,Monge,15408,336114,v4_olmo-mix-1124_llama,
historical_figure,Franziska von Hohenheim,Hohenheim,200,185141,v4_olmo-mix-1124_llama,
historical_figure,Duke Louis of Württemberg,Württemberg,191,279689,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Leopold zu Stolberg-Stolberg,Stolberg-Stolberg,89,1205,v4_olmo-mix-1124_llama,
historical_figure,Johann Friedrich August Tischbein,Tischbein,266,11410,v4_olmo-mix-1124_llama,
historical_figure,Prince August of Saxe-Gotha-Altenburg,Saxe-Gotha-Altenburg,163,7572,v4_olmo-mix-1124_llama,
historical_figure,"Louis Frederick II, Prince of Schwarzburg-Rudolstadt",Schwarzburg-Rudolstadt,13,6598,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Adolf Riedesel,Riedesel,1145,34168,v4_olmo-mix-1124_llama,
historical_figure,Dietrich Heinrich Ludwig von Ompteda,Ompteda,25,2810,v4_olmo-mix-1124_llama,
historical_figure,Johann Christian Reil,Reil,3486,149100,v4_olmo-mix-1124_llama,
historical_figure,Joseph von Sonnenfels,Sonnenfels,1820,4802,v4_olmo-mix-1124_llama,
historical_figure,Johann Georg von Einsiedel,Einsiedel,0,20098,v4_olmo-mix-1124_llama,
historical_figure,Franz Wilhelm von Spiegel zum Desenberg-Canstein,Desenberg-Canstein,0,0,v4_olmo-mix-1124_llama,
historical_figure,Johann Stephan Pütter,Pütter,223,6843,v4_olmo-mix-1124_llama,
historical_figure,Alexander Radishchev,Radishchev,1873,12525,v4_olmo-mix-1124_llama,
historical_figure,Ptolemy IX Lathyros,Lathyros,1569,3951,v4_olmo-mix-1124_llama,
historical_figure,Ptolemy X Alexander I,I,1613,25834773818,v4_olmo-mix-1124_llama,
historical_figure,Cleopatra VI of Egypt,Egypt,167,129448417,v4_olmo-mix-1124_llama,
historical_figure,Cleopatra V or VI of Egypt,Egypt,0,129448417,v4_olmo-mix-1124_llama,
historical_figure,Mithridates VI of Pontus,Pontus,17408,656430,v4_olmo-mix-1124_llama,
historical_figure,Tigranes the Great,Great,17507,205548078,v4_olmo-mix-1124_llama,
historical_figure,Julia Minor,Minor,1015,18776335,v4_olmo-mix-1124_llama,
historical_figure,Asclepiades of Bithynia,Bithynia,1410,260760,v4_olmo-mix-1124_llama,
historical_figure,Antiochus IX Cyzicenus,Cyzicenus,1971,8688,v4_olmo-mix-1124_llama,
historical_figure,Antiochus XII Dionysus,Dionysus,424,1935640,v4_olmo-mix-1124_llama,
historical_figure,Antiochus VIII Grypus,Grypus,2293,10827,v4_olmo-mix-1124_llama,
historical_figure,Demetrius III Eucaerus,Eucaerus,958,2003,v4_olmo-mix-1124_llama,
historical_figure,Antipater the Idumaean,Idumaean,2949,18846,v4_olmo-mix-1124_llama,
historical_figure,Hyrcanus II,II,35040,191309107,v4_olmo-mix-1124_llama,
historical_figure,Apollodorus of Artemita,Artemita,1938,3742,v4_olmo-mix-1124_llama,
historical_figure,King Dongmyeong of Goguryeo,Goguryeo,258,316597,v4_olmo-mix-1124_llama,
historical_figure,Antiochus I Theos of Commagene,Commagene,1598,64664,v4_olmo-mix-1124_llama,
historical_figure,Li Guangli,Guangli,3804,20758,v4_olmo-mix-1124_llama,
historical_figure,Mithridates II of Commagene,Commagene,140,64664,v4_olmo-mix-1124_llama,
historical_figure,Theodosius of Bithynia,Bithynia,1542,260760,v4_olmo-mix-1124_llama,
historical_figure,Su Wu,Wu,9492,21462351,v4_olmo-mix-1124_llama,
historical_figure,Empress Wei Zifu,Zifu,796,34031,v4_olmo-mix-1124_llama,
historical_figure,Antiochus II of Commagene,Commagene,78,64664,v4_olmo-mix-1124_llama,
historical_figure,Jason of Cyrene,Cyrene,3237,687749,v4_olmo-mix-1124_llama,
historical_figure,Lucius Cornelius Scipio Asiaticus Aemilianus,Aemilianus,3,74114,v4_olmo-mix-1124_llama,
historical_figure,Lucius Cluentius,Cluentius,425,8611,v4_olmo-mix-1124_llama,
historical_figure,Jean Racine,Racine,26463,922201,v4_olmo-mix-1124_llama,
historical_figure,Jean-Baptiste Lully,Lully,30029,191461,v4_olmo-mix-1124_llama,
historical_figure,Francis van Bossuit,Bossuit,68,469,v4_olmo-mix-1124_llama,
historical_figure,Matsuo Bashō,Bashō,15100,81709,v4_olmo-mix-1124_llama,
historical_figure,Annibale Carracci,Carracci,23721,72399,v4_olmo-mix-1124_llama,
historical_figure,Chongzhen Emperor,Emperor,11434,36580053,v4_olmo-mix-1124_llama,
historical_figure,Manuel Dias,Dias,2513,4747299,v4_olmo-mix-1124_llama,
historical_figure,Jacob Adriaensz Backer,Backer,182,391665,v4_olmo-mix-1124_llama,
historical_figure,Joseph Bergaigne,Bergaigne,15,11861,v4_olmo-mix-1124_llama,
historical_figure,Daniele Crespi,Crespi,1007,165543,v4_olmo-mix-1124_llama,
historical_figure,Peter Dorohostajski,Dorohostajski,0,187,v4_olmo-mix-1124_llama,
historical_figure,Eleanor of Austria,Austria,2104,21942091,v4_olmo-mix-1124_llama,
historical_figure,Andreas Libavius,Libavius,3984,11105,v4_olmo-mix-1124_llama,
historical_figure,Muhyiddin of Brunei,Brunei,29,2213919,v4_olmo-mix-1124_llama,
historical_figure,Philip III of Spain,Spain,12425,74199271,v4_olmo-mix-1124_llama,
historical_figure,Don Juan of Persia,Persia,551,7238340,v4_olmo-mix-1124_llama,
historical_figure,Johann Grueber,Grueber,787,22227,v4_olmo-mix-1124_llama,
historical_figure,Matthias Alban,Alban,196,13683056,v4_olmo-mix-1124_llama,
historical_figure,Zhu Yujian,Yujian,1498,31028,v4_olmo-mix-1124_llama,
historical_figure,Charles IX of Sweden,Sweden,3971,35969966,v4_olmo-mix-1124_llama,
historical_figure,Władysław IV Vasa,Vasa,3763,446028,v4_olmo-mix-1124_llama,
historical_figure,Samuel von Pufendorf,Pufendorf,5292,65963,v4_olmo-mix-1124_llama,
historical_figure,Maria Anna of Bavaria,Bavaria,1530,3086364,v4_olmo-mix-1124_llama,
historical_figure,Hendrick Mommers,Mommers,238,5440,v4_olmo-mix-1124_llama,
historical_figure,Paulus Moreelse,Moreelse,661,2851,v4_olmo-mix-1124_llama,
historical_figure,Claes Corneliszoon Moeyaert,Moeyaert,141,2057,v4_olmo-mix-1124_llama,
historical_figure,David Fabricius,Fabricius,5375,216548,v4_olmo-mix-1124_llama,
historical_figure,"John George IV, Elector of Saxony",Saxony,109,1811524,v4_olmo-mix-1124_llama,
historical_figure,"Wolfgang William, Count Palatine of Neuburg",Neuburg,692,59444,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Scheidemann,Scheidemann,1265,48626,v4_olmo-mix-1124_llama,
historical_figure,"Frederick III, Duke of Schleswig-Holstein-Gottorp",Schleswig-Holstein-Gottorp,45,1151,v4_olmo-mix-1124_llama,
historical_figure,"Eberhard III, Duke of Württemberg",Württemberg,131,279689,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Bach,Bach,1368,28144708,v4_olmo-mix-1124_llama,
historical_figure,"Frederick Schomberg, 1st Duke of Schomberg",Schomberg,218,99316,v4_olmo-mix-1124_llama,
historical_figure,Maria Sofia of Neuburg,Neuburg,93,59444,v4_olmo-mix-1124_llama,
historical_figure,Johann von Aldringen,Aldringen,116,1279,v4_olmo-mix-1124_llama,
historical_figure,Prince Georg Friedrich of Waldeck,Waldeck,180,120177,v4_olmo-mix-1124_llama,
historical_figure,"John Frederick, Duke of Brunswick-Lüneburg",Brunswick-Lüneburg,113,36387,v4_olmo-mix-1124_llama,
historical_figure,"Edward, Count Palatine of Simmern",Simmern,98,7253,v4_olmo-mix-1124_llama,
historical_figure,"Philip Wolfgang, Count of Hanau-Lichtenberg",Hanau-Lichtenberg,0,1944,v4_olmo-mix-1124_llama,
historical_figure,"Frederick Casimir, Count of Hanau-Lichtenberg",Hanau-Lichtenberg,0,1944,v4_olmo-mix-1124_llama,
historical_figure,Friedrich von Alefeld,Alefeld,0,1770,v4_olmo-mix-1124_llama,
historical_figure,Karl von Lamberg,Lamberg,0,36634,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Compenius l'ancien,l'ancien,0,32287,v4_olmo-mix-1124_llama,
historical_figure,Peter Oelhaf,Oelhaf,0,2009,v4_olmo-mix-1124_llama,
historical_figure,Anthon von Ditfurth,Ditfurth,0,13529,v4_olmo-mix-1124_llama,
historical_figure,Balthasar Crusius,Crusius,0,51002,v4_olmo-mix-1124_llama,
historical_figure,Gerhard von Dönhoff,Dönhoff,0,4589,v4_olmo-mix-1124_llama,
historical_figure,Constantine L'Empereur van Oppyck,Oppyck,0,42,v4_olmo-mix-1124_llama,
historical_figure,Katharina Sommermeyer,Sommermeyer,0,4158,v4_olmo-mix-1124_llama,
historical_figure,Johannes Ardüser,Ardüser,0,41,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Zobel,Zobel,0,176743,v4_olmo-mix-1124_llama,
historical_figure,Zdeněk Vojtěch Popel von Lobkowitz,Lobkowitz,0,22743,v4_olmo-mix-1124_llama,
historical_figure,Zuzana Vojířová von Vacovice,Vacovice,0,1,v4_olmo-mix-1124_llama,
historical_figure,"Charles I of Lorraine, duke of Elbeuf",Elbeuf,0,7427,v4_olmo-mix-1124_llama,
historical_figure,Aaron Simeon Spira-Wedeles,Spira-Wedeles,0,108,v4_olmo-mix-1124_llama,
historical_figure,Adam Bartholomäus,Bartholomäus,0,13906,v4_olmo-mix-1124_llama,
historical_figure,Adam von Lebenwaldt,Lebenwaldt,0,53,v4_olmo-mix-1124_llama,
historical_figure,Adolf Rodde,Rodde,0,41698,v4_olmo-mix-1124_llama,
historical_figure,Adolf Vorster,Vorster,0,125990,v4_olmo-mix-1124_llama,
historical_figure,Adolph Gottfried Volusius,Volusius,0,7159,v4_olmo-mix-1124_llama,
historical_figure,Ritter Adriaen Pauw,Pauw,0,249081,v4_olmo-mix-1124_llama,
historical_figure,Adriaen Waterloos,Waterloos,0,5978,v4_olmo-mix-1124_llama,
historical_figure,Adrian Siemerding,Siemerding,0,0,v4_olmo-mix-1124_llama,
historical_figure,Amalia von Degenfeld,Degenfeld,0,3622,v4_olmo-mix-1124_llama,
historical_figure,Márton Adami,Adami,0,252815,v4_olmo-mix-1124_llama,
historical_figure,Andreas Daniel von Raunach,Raunach,0,97,v4_olmo-mix-1124_llama,
historical_figure,Josua Ultzheimer,Ultzheimer,0,19,v4_olmo-mix-1124_llama,
historical_figure,Andreas Kritzelmann,Kritzelmann,0,0,v4_olmo-mix-1124_llama,
historical_figure,Andreas Thamasch,Thamasch,0,0,v4_olmo-mix-1124_llama,
historical_figure,Andreas Troyer,Troyer,0,255047,v4_olmo-mix-1124_llama,
historical_figure,Andreas von Kochtizky,Kochtizky,0,1,v4_olmo-mix-1124_llama,
historical_figure,Anna Maßmeyer,Maßmeyer,0,1,v4_olmo-mix-1124_llama,
historical_figure,Annibale Francesco Gonzaga,Gonzaga,0,1025090,v4_olmo-mix-1124_llama,
historical_figure,József Alauda,Alauda,0,19036,v4_olmo-mix-1124_llama,
historical_figure,Anton Witersheim,Witersheim,0,52,v4_olmo-mix-1124_llama,
historical_figure,Anton Berin,Berin,0,141070,v4_olmo-mix-1124_llama,
historical_figure,Sigismundus Guldenstern,Guldenstern,0,741,v4_olmo-mix-1124_llama,
historical_figure,Ali Çengizade,Çengizade,0,0,v4_olmo-mix-1124_llama,
historical_figure,Bonifacius Colyn,Colyn,0,21718,v4_olmo-mix-1124_llama,
